"location","date","new_cases"
"Canada",2021-05-04,6901
"Canada",2021-05-05,7719
"Canada",2021-05-06,8083
"Canada",2021-05-07,7746
"Canada",2021-05-08,6479
"Canada",2021-05-09,5535
"Canada",2021-05-10,6941
"Canada",2021-05-11,6082
"Canada",2021-05-12,6614
"Canada",2021-05-13,6352
"Canada",2021-05-14,6006
"Canada",2021-05-15,4793
"Canada",2021-05-16,4269
"Canada",2021-05-17,4996
"Canada",2021-05-18,4377
"Canada",2021-05-19,4990
"Canada",2021-05-20,4478
"Canada",2021-05-21,4471
"Canada",2021-05-22,3432
"Canada",2021-05-23,2831
"Canada",2021-05-24,2373
"Canada",2021-05-25,3497
"Canada",2021-05-26,2851
"Canada",2021-05-27,3026
"Canada",2021-05-28,2944
"Canada",2021-05-29,2348
"Canada",2021-05-30,1852
"Canada",2021-05-31,2350
"Canada",2021-06-01,1829
"Canada",2021-06-02,2196
"Canada",2021-06-03,2155
"Canada",2021-06-04,1813
"Canada",2021-06-05,1501
"Canada",2021-06-06,1188
"Canada",2021-06-07,1463
"Canada",2021-06-08,1374
"Canada",2021-06-09,1573
"Canada",2021-06-10,1438
"Canada",2021-06-11,1349
"Canada",2021-06-12,1162
"Canada",2021-06-13,922
"Canada",2021-06-14,1052
"Canada",2021-06-15,970
"Canada",2021-06-16,1018
"Canada",2021-06-17,1098
"Canada",2021-06-18,989
"Canada",2021-06-19,743
"Canada",2021-06-20,619
"Canada",2021-06-21,684
"Canada",2021-06-22,652
"Canada",2021-06-23,709
"Canada",2021-06-24,708
"Canada",2021-06-25,638
"Canada",2021-06-26,520
"Canada",2021-06-27,403
"Canada",2021-06-28,712
"Canada",2021-06-29,628
"Canada",2021-06-30,550
"Canada",2021-07-01,276
"Canada",2021-07-02,656
"Canada",2021-07-03,385
"Canada",2021-07-04,293
"Canada",2021-07-05,573
"Canada",2021-07-06,405
"Canada",2021-07-07,560
"Canada",2021-07-08,523
"Canada",2021-07-09,534
"Canada",2021-07-10,347
"Canada",2021-07-11,269
"Canada",2021-07-12,454
"Canada",2021-07-13,365
"Canada",2021-07-14,324
"Canada",2021-07-15,447
"Canada",2021-07-16,366
"Canada",2021-07-17,347
"Canada",2021-07-18,291
"Canada",2021-07-19,565
"Canada",2021-07-20,355
"Canada",2021-07-21,538
"Canada",2021-07-22,394
"Canada",2021-07-23,595
"Canada",2021-07-24,374
"Canada",2021-07-25,294
"Canada",2021-07-26,944
"Canada",2021-07-27,594
"Canada",2021-07-28,843
"Canada",2021-07-29,931
"Canada",2021-07-30,905
"Canada",2021-07-31,472
"Canada",2021-08-01,380
"Canada",2021-08-02,336
"Canada",2021-08-03,2029
"Canada",2021-08-04,1094
"Canada",2021-08-05,1590
"Canada",2021-08-06,1625
"Canada",2021-08-07,719
"Canada",2021-08-08,729
"Canada",2021-08-09,2857
"Canada",2021-08-10,1416
"Canada",2021-08-11,2080
"Canada",2021-08-12,2162
"Canada",2021-08-13,2438
"Canada",2021-08-14,1072
"Canada",2021-08-15,927
"Canada",2021-08-16,3904
"Canada",2021-08-17,1989
"Canada",2021-08-18,2587
"Canada",2021-08-19,2911
"Canada",2021-08-20,3058
"Canada",2021-08-21,1435
"Canada",2021-08-22,1191
"Canada",2021-08-23,4831
"Canada",2021-08-24,2476
"Canada",2021-08-25,3474
"Canada",2021-08-26,3562
"Canada",2021-08-27,3755
"Canada",2021-08-28,1671
"Canada",2021-08-29,1434
"Canada",2021-08-30,6442
"Canada",2021-08-31,3149
"Canada",2021-09-01,4005
"Canada",2021-09-02,4057
"Canada",2021-09-03,4228
"Canada",2021-09-04,1700
"Canada",2021-09-05,1801
"Canada",2021-09-06,1504
"Canada",2021-09-07,9072
"Canada",2021-09-08,3937
"Canada",2021-09-09,4253
"Canada",2021-09-10,4651
"Canada",2021-09-11,1100
"Canada",2021-09-12,2793
"Canada",2021-09-13,8746
"Canada",2021-09-14,4248
"Canada",2021-09-15,4457
"Canada",2021-09-16,4666
"Canada",2021-09-17,5021
"Canada",2021-09-18,1998
"Canada",2021-09-19,1817
"Canada",2021-09-20,8566
"Canada",2021-09-21,3898
"Canada",2021-09-22,4128
"Canada",2021-09-23,4584
"Canada",2021-09-24,4533
"Canada",2021-09-25,1217
"Canada",2021-09-26,1112
"Canada",2021-09-27,10900
"Canada",2021-09-28,3627
"Canada",2021-09-29,4409
"Canada",2021-09-30,3708
"Canada",2021-10-01,5287
"Canada",2021-10-02,1788
"Canada",2021-10-03,1464
"Canada",2021-10-04,7999
"Canada",2021-10-05,2886
"Canada",2021-10-06,3835
"Canada",2021-10-07,4144
"Canada",2021-10-08,4108
"Canada",2021-10-09,1710
"Canada",2021-10-10,1569
"Canada",2021-10-11,1378
"Canada",2021-10-12,7119
"Canada",2021-10-13,2677
"Canada",2021-10-14,3349
"Canada",2021-10-15,3426
"Canada",2021-10-16,1577
"Canada",2021-10-17,1292
"Canada",2021-10-18,5431
"Canada",2021-10-19,2265
"Canada",2021-10-20,2804
"Canada",2021-10-21,2853
"Canada",2021-10-22,2581
"Canada",2021-10-23,1755
"Canada",2021-10-24,1496
"Canada",2021-10-25,3357
"Canada",2021-10-26,1807
"Canada",2021-10-27,2650
"Canada",2021-10-28,2648
"Canada",2021-10-29,2534
"Canada",2021-10-30,1788
"Canada",2021-10-31,1563
"Canada",2021-11-01,3003
"Canada",2021-11-02,1953
"Canada",2021-11-03,2398
"Canada",2021-11-04,2680
"Canada",2021-11-05,2570
"Canada",2021-11-06,1432
"Canada",2021-11-07,1233
"Canada",2021-11-08,4543
"Canada",2021-11-09,2482
"Canada",2021-11-10,2728
"Canada",2021-11-11,1618
"Canada",2021-11-12,3878
"Canada",2021-11-13,1445
"Canada",2021-11-14,1301
"Canada",2021-11-15,4026
"Canada",2021-11-16,2107
"Canada",2021-11-17,2613
"Canada",2021-11-18,2838
"Canada",2021-11-19,2759
"Canada",2021-11-20,1862
"Canada",2021-11-21,1470
"Canada",2021-11-22,4165
"Canada",2021-11-23,2378
"Canada",2021-11-24,2797
"Canada",2021-11-25,4397
"Canada",2021-11-26,3025
"Canada",2021-11-27,2202
"Canada",2021-11-28,1734
"Canada",2021-11-29,3774
"Canada",2021-11-30,2618
"Canada",2021-12-01,3414
"Canada",2021-12-02,3385
"Canada",2021-12-03,3637
"Canada",2021-12-04,2622
"Canada",2021-12-05,2310
"Canada",2021-12-06,4687
"Canada",2021-12-07,3255
"Canada",2021-12-08,3938
"Canada",2021-12-09,4515
"Canada",2021-12-10,3085
"Canada",2021-12-11,5743
"Canada",2021-12-12,3531
"Canada",2021-12-13,6103
"Canada",2021-12-14,5240
"Canada",2021-12-15,7181
"Canada",2021-12-16,7924
"Canada",2021-12-17,10017
"Canada",2021-12-18,8304
"Canada",2021-12-19,8386
"Canada",2021-12-20,15450
"Canada",2021-12-21,14141
"Canada",2021-12-22,18900
"Canada",2021-12-23,25965
"Canada",2021-12-24,25184
"Canada",2021-12-25,19026
"Canada",2021-12-26,18174
"Canada",2021-12-27,22388
"Canada",2021-12-28,28085
"Canada",2021-12-29,55060
"Canada",2021-12-30,42954
"Canada",2021-12-31,42936
"Canada",2022-01-01,33012
"Canada",2022-01-02,29988
"Canada",2022-01-03,36321
"Canada",2022-01-04,49267
"Canada",2022-01-05,39919
"Canada",2022-01-06,41879
"Canada",2022-01-07,45491
"Canada",2022-01-08,29032
"Canada",2022-01-09,26272
"Canada",2022-01-10,58155
"Canada",2022-01-11,33157
"Canada",2022-01-12,34873
"Canada",2022-01-13,31587
"Canada",2022-01-14,40510
"Canada",2022-01-15,18147
"Canada",2022-01-16,15277
"Canada",2022-01-17,41407
"Canada",2022-01-18,20864
"Canada",2022-01-19,23472
"Canada",2022-01-20,22966
"Canada",2022-01-21,21193
"Canada",2022-01-22,13783
"Canada",2022-01-23,5268
"Canada",2022-01-24,19230
"Canada",2022-01-25,29249
"Canada",2022-01-26,7479
"Canada",2022-01-27,28575
"Canada",2022-01-28,16539
"Canada",2022-01-29,8436
"Canada",2022-01-30,7290
"Canada",2022-01-31,21281
"Canada",2022-02-01,11937
"Canada",2022-02-02,15352
"Canada",2022-02-03,13172
"Canada",2022-02-04,13098
"Canada",2022-02-05,6623
"Canada",2022-02-06,5403
"Canada",2022-02-07,16050
"Canada",2022-02-08,10040
"Canada",2022-02-09,10325
"Canada",2022-02-10,10431
"Canada",2022-02-11,7353
"Canada",2022-02-12,9844
"Canada",2022-02-13,3615
"Canada",2022-02-14,12189
"Canada",2022-02-15,6456
"Canada",2022-02-16,7756
"Canada",2022-02-17,7195
"Canada",2022-02-18,6747
"Canada",2022-02-19,3544
"Canada",2022-02-20,2448
"Canada",2022-02-21,3657
"Canada",2022-02-22,7991
"Canada",2022-02-23,9812
"Canada",2022-02-24,5761
"Canada",2022-02-25,8632
"Canada",2022-02-26,1812
"Canada",2022-02-27,3584
"Canada",2022-02-28,7919
"Canada",2022-03-01,5110
"Canada",2022-03-02,5913
"Canada",2022-03-03,8355
"Canada",2022-03-04,9503
"Canada",2022-03-05,3197
"Canada",2022-03-06,2613
"Canada",2022-03-07,8455
"Canada",2022-03-08,4153
"Canada",2022-03-09,6741
"Canada",2022-03-10,5607
"Canada",2022-03-11,8058
"Canada",2022-03-12,1824
"Canada",2022-03-13,1393
"Canada",2022-03-14,4522
"Canada",2022-03-15,9031
"Canada",2022-03-16,5289
"Canada",2022-03-17,4200
"Canada",2022-03-18,3340
"Canada",2022-03-19,3007
"Canada",2022-03-20,2253
"Canada",2022-03-21,8153
"Canada",2022-03-22,9466
"Canada",2022-03-23,6824
"Canada",2022-03-24,7053
"Canada",2022-03-25,8944
"Canada",2022-03-26,4374
"Canada",2022-03-27,3654
"Canada",2022-03-28,6150
"Canada",2022-03-29,10561
"Canada",2022-03-30,10976
"Canada",2022-03-31,8791
"Canada",2022-04-01,13015
"Canada",2022-04-02,7014
"Canada",2022-04-03,2581
"Canada",2022-04-04,563
"Canada",2022-04-05,8904
"Canada",2022-04-06,9552
"Canada",2022-04-07,6019
"Canada",2022-04-08,0
"Canada",2022-04-09,15567
"Canada",2022-04-10,0
"Canada",2022-04-11,0
"Canada",2022-04-12,0
"Canada",2022-04-13,63808
"Canada",2022-04-14,18945
"France",2020-01-26,0
"France",2020-01-27,0
"France",2020-01-28,1
"France",2020-01-29,1
"France",2020-01-30,0
"France",2020-01-31,0
"France",2020-02-01,1
"France",2020-02-02,0
"France",2020-02-03,0
"France",2020-02-04,0
"France",2020-02-05,0
"France",2020-02-06,0
"France",2020-02-07,0
"France",2020-02-08,5
"France",2020-02-09,0
"France",2020-02-10,0
"France",2020-02-11,0
"France",2020-02-12,0
"France",2020-02-13,0
"France",2020-02-14,0
"France",2020-02-15,1
"France",2020-02-16,0
"France",2020-02-17,0
"France",2020-02-18,0
"France",2020-02-19,0
"France",2020-02-20,0
"France",2020-02-21,0
"France",2020-02-22,0
"France",2020-02-23,0
"France",2020-02-24,0
"France",2020-02-25,2
"France",2020-02-26,4
"France",2020-02-27,20
"France",2020-02-28,19
"France",2020-02-29,43
"France",2020-03-01,30
"France",2020-03-02,61
"France",2020-03-03,21
"France",2020-03-04,76
"France",2020-03-05,138
"France",2020-03-06,190
"France",2020-03-07,332
"France",2020-03-08,177
"France",2020-03-09,286
"France",2020-03-10,372
"France",2020-03-11,510
"France",2020-03-12,0
"France",2020-03-13,1385
"France",2020-03-14,815
"France",2020-03-15,36
"France",2020-03-16,2151
"France",2020-03-17,1032
"France",2020-03-18,1409
"France",2020-03-19,1841
"France",2020-03-20,1783
"France",2020-03-21,1699
"France",2020-03-22,2295
"France",2020-03-23,3355
"France",2020-03-24,2243
"France",2020-03-25,2955
"France",2020-03-26,3916
"France",2020-03-27,3792
"France",2020-03-28,4648
"France",2020-03-29,2603
"France",2020-03-30,4343
"France",2020-03-31,7635
"France",2020-04-01,4843
"France",2020-04-02,2100
"France",2020-04-03,5223
"France",2020-04-04,NA
"France",2020-04-05,846
"France",2020-04-06,2658
"France",2020-04-07,NA
"France",2020-04-08,3851
"France",2020-04-09,3784
"France",2020-04-10,1566
"France",2020-04-11,1445
"France",2020-04-12,50745
"France",2020-04-13,3139
"France",2020-04-14,17448
"France",2020-04-15,3207
"France",2020-04-16,12578
"France",2020-04-17,1891
"France",2020-04-18,3804
"France",2020-04-19,1094
"France",2020-04-20,2446
"France",2020-04-21,2666
"France",2020-04-22,1798
"France",2020-04-23,NA
"France",2020-04-24,2811
"France",2020-04-25,1678
"France",2020-04-26,633
"France",2020-04-27,3686
"France",2020-04-28,3131
"France",2020-04-29,NA
"France",2020-04-30,1218
"France",2020-05-01,526
"France",2020-05-02,792
"France",2020-05-03,361
"France",2020-05-04,562
"France",2020-05-05,1115
"France",2020-05-06,4136
"France",2020-05-07,741
"France",2020-05-08,531
"France",2020-05-09,528
"France",2020-05-10,249
"France",2020-05-11,315
"France",2020-05-12,753
"France",2020-05-13,521
"France",2020-05-14,642
"France",2020-05-15,513
"France",2020-05-16,415
"France",2020-05-17,140
"France",2020-05-18,444
"France",2020-05-19,501
"France",2020-05-20,481
"France",2020-05-21,267
"France",2020-05-22,756
"France",2020-05-23,546
"France",2020-05-24,NA
"France",2020-05-25,325
"France",2020-05-26,255
"France",2020-05-27,173
"France",2020-05-28,3342
"France",2020-05-29,594
"France",2020-05-30,1794
"France",2020-05-31,232
"France",2020-06-01,406
"France",2020-06-02,NA
"France",2020-06-03,NA
"France",2020-06-04,4360
"France",2020-06-05,581
"France",2020-06-06,572
"France",2020-06-07,341
"France",2020-06-08,274
"France",2020-06-09,552
"France",2020-06-10,625
"France",2020-06-11,364
"France",2020-06-12,801
"France",2020-06-13,497
"France",2020-06-14,390
"France",2020-06-15,136
"France",2020-06-16,663
"France",2020-06-17,489
"France",2020-06-18,586
"France",2020-06-19,787
"France",2020-06-20,619
"France",2020-06-21,343
"France",2020-06-22,142
"France",2020-06-23,698
"France",2020-06-24,268
"France",2020-06-25,255
"France",2020-06-26,1263
"France",2020-06-27,448
"France",2020-06-28,NA
"France",2020-06-29,645
"France",2020-06-30,442
"France",2020-07-01,990
"France",2020-07-02,539
"France",2020-07-03,539
"France",2020-07-04,358
"France",2020-07-05,12
"France",2020-07-06,1018
"France",2020-07-07,454
"France",2020-07-08,822
"France",2020-07-09,444
"France",2020-07-10,714
"France",2020-07-11,251
"France",2020-07-12,16
"France",2020-07-13,1423
"France",2020-07-14,62
"France",2020-07-15,726
"France",2020-07-16,569
"France",2020-07-17,824
"France",2020-07-18,165
"France",2020-07-19,4
"France",2020-07-20,1911
"France",2020-07-21,595
"France",2020-07-22,921
"France",2020-07-23,1236
"France",2020-07-24,1091
"France",2020-07-25,84
"France",2020-07-26,4
"France",2020-07-27,2488
"France",2020-07-28,564
"France",2020-07-29,1470
"France",2020-07-30,1394
"France",2020-07-31,1303
"France",2020-08-01,62
"France",2020-08-02,3
"France",2020-08-03,3361
"France",2020-08-04,969
"France",2020-08-05,1708
"France",2020-08-06,1601
"France",2020-08-07,2382
"France",2020-08-08,69
"France",2020-08-09,6
"France",2020-08-10,4717
"France",2020-08-11,1408
"France",2020-08-12,2577
"France",2020-08-13,2670
"France",2020-08-14,2887
"France",2020-08-15,3210
"France",2020-08-16,3020
"France",2020-08-17,590
"France",2020-08-18,2118
"France",2020-08-19,3787
"France",2020-08-20,4800
"France",2020-08-21,4954
"France",2020-08-22,3474
"France",2020-08-23,4735
"France",2020-08-24,1976
"France",2020-08-25,3432
"France",2020-08-26,244
"France",2020-08-27,11226
"France",2020-08-28,7558
"France",2020-08-29,5460
"France",2020-08-30,5382
"France",2020-08-31,3022
"France",2020-09-01,5104
"France",2020-09-02,7038
"France",2020-09-03,7119
"France",2020-09-04,8788
"France",2020-09-05,8594
"France",2020-09-06,7015
"France",2020-09-07,4184
"France",2020-09-08,6738
"France",2020-09-09,8577
"France",2020-09-10,9699
"France",2020-09-11,9433
"France",2020-09-12,11336
"France",2020-09-13,6345
"France",2020-09-14,6174
"France",2020-09-15,7826
"France",2020-09-16,10267
"France",2020-09-17,10239
"France",2020-09-18,13221
"France",2020-09-19,13400
"France",2020-09-20,10536
"France",2020-09-21,5539
"France",2020-09-22,9961
"France",2020-09-23,13156
"France",2020-09-24,15905
"France",2020-09-25,15994
"France",2020-09-26,14219
"France",2020-09-27,10635
"France",2020-09-28,4299
"France",2020-09-29,7856
"France",2020-09-30,14242
"France",2020-10-01,13025
"France",2020-10-02,12324
"France",2020-10-03,16514
"France",2020-10-04,12504
"France",2020-10-05,5375
"France",2020-10-06,11310
"France",2020-10-07,18823
"France",2020-10-08,17340
"France",2020-10-09,20697
"France",2020-10-10,26677
"France",2020-10-11,15994
"France",2020-10-12,8715
"France",2020-10-13,13626
"France",2020-10-14,22643
"France",2020-10-15,29757
"France",2020-10-16,25410
"France",2020-10-17,32139
"France",2020-10-18,29837
"France",2020-10-19,13538
"France",2020-10-20,20376
"France",2020-10-21,26797
"France",2020-10-22,40813
"France",2020-10-23,42213
"France",2020-10-24,45265
"France",2020-10-25,6554
"France",2020-10-26,72438
"France",2020-10-27,34458
"France",2020-10-28,36719
"France",2020-10-29,46636
"France",2020-10-30,49473
"France",2020-10-31,35101
"France",2020-11-01,46179
"France",2020-11-02,104707
"France",2020-11-03,72298
"France",2020-11-04,NA
"France",2020-11-05,57352
"France",2020-11-06,60711
"France",2020-11-07,86655
"France",2020-11-08,38562
"France",2020-11-09,20739
"France",2020-11-10,22322
"France",2020-11-11,36061
"France",2020-11-12,32388
"France",2020-11-13,23914
"France",2020-11-14,31957
"France",2020-11-15,27192
"France",2020-11-16,9635
"France",2020-11-17,45361
"France",2020-11-18,28619
"France",2020-11-19,20560
"France",2020-11-20,23102
"France",2020-11-21,17668
"France",2020-11-22,13130
"France",2020-11-23,4754
"France",2020-11-24,9690
"France",2020-11-25,16488
"France",2020-11-26,12901
"France",2020-11-27,12561
"France",2020-11-28,12477
"France",2020-11-29,9763
"France",2020-11-30,4030
"France",2020-12-01,8256
"France",2020-12-02,14071
"France",2020-12-03,12605
"France",2020-12-04,11300
"France",2020-12-05,12882
"France",2020-12-06,10949
"France",2020-12-07,3411
"France",2020-12-08,13819
"France",2020-12-09,14595
"France",2020-12-10,13750
"France",2020-12-11,13406
"France",2020-12-12,13947
"France",2020-12-13,11533
"France",2020-12-14,3063
"France",2020-12-15,11601
"France",2020-12-16,17615
"France",2020-12-17,18254
"France",2020-12-18,15811
"France",2020-12-19,17428
"France",2020-12-20,12858
"France",2020-12-21,5797
"France",2020-12-22,11795
"France",2020-12-23,14929
"France",2020-12-24,21634
"France",2020-12-25,20262
"France",2020-12-26,3093
"France",2020-12-27,8867
"France",2020-12-28,2960
"France",2020-12-29,11395
"France",2020-12-30,26457
"France",2020-12-31,19927
"France",2021-01-01,19358
"France",2021-01-02,3466
"France",2021-01-03,12489
"France",2021-01-04,4022
"France",2021-01-05,20733
"France",2021-01-06,25143
"France",2021-01-07,21703
"France",2021-01-08,19814
"France",2021-01-09,20177
"France",2021-01-10,15944
"France",2021-01-11,3717
"France",2021-01-12,19694
"France",2021-01-13,23852
"France",2021-01-14,21228
"France",2021-01-15,21271
"France",2021-01-16,21406
"France",2021-01-17,16642
"France",2021-01-18,3736
"France",2021-01-19,24023
"France",2021-01-20,26758
"France",2021-01-21,22587
"France",2021-01-22,23292
"France",2021-01-23,24093
"France",2021-01-24,18436
"France",2021-01-25,4240
"France",2021-01-26,22086
"France",2021-01-27,26916
"France",2021-01-28,23770
"France",2021-01-29,23205
"France",2021-01-30,24045
"France",2021-01-31,19336
"France",2021-02-01,4347
"France",2021-02-02,23337
"France",2021-02-03,26362
"France",2021-02-04,0
"France",2021-02-05,45587
"France",2021-02-06,20586
"France",2021-02-07,19715
"France",2021-02-08,4317
"France",2021-02-09,19004
"France",2021-02-10,25387
"France",2021-02-11,21063
"France",2021-02-12,20701
"France",2021-02-13,21231
"France",2021-02-14,16675
"France",2021-02-15,4376
"France",2021-02-16,19590
"France",2021-02-17,25018
"France",2021-02-18,22501
"France",2021-02-19,24116
"France",2021-02-20,22371
"France",2021-02-21,22046
"France",2021-02-22,4646
"France",2021-02-23,20185
"France",2021-02-24,31519
"France",2021-02-25,25403
"France",2021-02-26,25207
"France",2021-02-27,24110
"France",2021-02-28,19952
"France",2021-03-01,4703
"France",2021-03-02,22857
"France",2021-03-03,26788
"France",2021-03-04,25279
"France",2021-03-05,23507
"France",2021-03-06,23392
"France",2021-03-07,21825
"France",2021-03-08,5502
"France",2021-03-09,23127
"France",2021-03-10,29627
"France",2021-03-11,28033
"France",2021-03-12,25038
"France",2021-03-13,29759
"France",2021-03-14,26428
"France",2021-03-15,6444
"France",2021-03-16,30002
"France",2021-03-17,38468
"France",2021-03-18,35031
"France",2021-03-19,35088
"France",2021-03-20,35327
"France",2021-03-21,30653
"France",2021-03-22,15792
"France",2021-03-23,14678
"France",2021-03-24,65373
"France",2021-03-25,45641
"France",2021-03-26,41869
"France",2021-03-27,42619
"France",2021-03-28,37119
"France",2021-03-29,9094
"France",2021-03-30,30702
"France",2021-03-31,59038
"France",2021-04-01,50659
"France",2021-04-02,46677
"France",2021-04-03,165
"France",2021-04-04,80629
"France",2021-04-05,10793
"France",2021-04-06,8045
"France",2021-04-07,922
"France",2021-04-08,97028
"France",2021-04-09,153
"France",2021-04-10,1403
"France",2021-04-11,117900
"France",2021-04-12,8536
"France",2021-04-13,39113
"France",2021-04-14,43505
"France",2021-04-15,38045
"France",2021-04-16,36442
"France",2021-04-17,35861
"France",2021-04-18,29377
"France",2021-04-19,6696
"France",2021-04-20,44063
"France",2021-04-21,34921
"France",2021-04-22,33400
"France",2021-04-23,32340
"France",2021-04-24,32633
"France",2021-04-25,24505
"France",2021-04-26,5952
"France",2021-04-27,30317
"France",2021-04-28,31539
"France",2021-04-29,26538
"France",2021-04-30,24299
"France",2021-05-01,25670
"France",2021-05-02,9921
"France",2021-05-03,3760
"France",2021-05-04,24371
"France",2021-05-05,26000
"France",2021-05-06,21712
